,filename,read_id,exit_status,runid,taxid,barcode,accuracy,lca,genus_taxid
736719,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_64_2.fastq,929228c0-560e-4c47-93b1-7a466edf4ea9,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,95.31,1,-1
736782,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_64_2.fastq,a514b205-9200-433b-8e28-27489c4c8b90,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,90.77,1,-1
736830,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_64_2.fastq,b1811911-c487-4b21-9acb-0d246150db73,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,40545,BC03,94.64,0,40544
736890,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_64_2.fastq,c4e12e10-d66d-41dc-929a-d0d509a0225d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,93.44,0,816
736972,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_64_2.fastq,d8966432-324d-4041-98b9-20d32529afcb,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,58134,BC03,89.14,0,1506553
737016,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_64_2.fastq,e3204c60-43c5-4b10-b68f-ac0df4ed84f0,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,491921,BC03,89.55,0,158846
737028,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_64_2.fastq,e5149ed0-998e-4a67-bf3f-6fa0c748d13d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186802,BC03,83.99,1,-1
737148,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_41_0.fastq,03159ab1-98f8-4104-9335-79e41b63111f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,92.71,0,816
737230,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_41_0.fastq,13fa0fd8-365c-488f-8f7e-997fe5d9f285,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,742816,BC03,93.34,0,158846
737419,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_41_0.fastq,3d97794c-861a-4275-b2c0-eef6a946fc8f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,40545,BC03,90.14,0,40544
737466,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_41_0.fastq,48fef781-3cfb-447d-abeb-5166465d3cc8,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,90.32,0,816
737513,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_41_0.fastq,54403f51-22f6-4ea7-89cc-782e14c04962,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,91.44,0,816
737522,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_41_0.fastq,561a6cfc-c2e0-4054-8c86-8b99e15e5fbe,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,93.92,0,816
737867,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_41_0.fastq,a5cdca0a-c6cd-49af-b359-55f01f92b8c8,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,96.28,1,-1
737872,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_41_0.fastq,a78eaee4-e579-45c9-b341-d9adcda90fbf,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,351091,BC03,90.53,0,459786
737931,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_41_0.fastq,b455cf55-0a71-4e54-ac93-05718a6bd1c7,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,89.11,1,-1
737977,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_41_0.fastq,c068b17b-edab-4f98-bccd-549218da1fb7,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,88.6,0,816
738033,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_41_0.fastq,ccbe7216-e8d7-4cb6-8d80-22b3b0ab5fae,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,879612,BC03,90.78,0,906
738079,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_41_0.fastq,d87ff765-1851-47fd-9837-af36d4a6ac91,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,91347,BC03,97.32,1,-1
738100,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_41_0.fastq,de9335c3-bf76-46ae-9b05-e542af2b5bfe,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,91.37,1,-1
738140,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_41_0.fastq,e87c925d-8bfe-4716-8d2a-01634890fbdd,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,88.27,0,816
738184,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_41_0.fastq,f34aa455-9181-4754-9c89-7b0714f45fc8,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,208479,BC03,90.24,0,1506553
738360,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_15_3.fastq,2617e27d-9cfc-419b-bb85-f5d13e8b0686,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,585054,BC03,93.32,0,561
738489,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_15_3.fastq,506a9a0d-1660-40bc-8886-09fb385f7e2c,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,89.61,1,-1
738546,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_15_3.fastq,6530ee4f-2660-46c8-9f97-5ee6c79876de,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,89.48,0,816
739076,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_15_3.fastq,fd5440bc-5baa-414f-a5aa-e7b485a6003f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,89.41,0,816
739291,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_91_2.fastq,3f4aa041-2c83-4c6f-a91d-32a086a88c38,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,85.75,1,-1
739430,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_91_2.fastq,68edda48-21ea-49e5-ae26-19ad237805c9,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,90.43,0,816
739436,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_91_2.fastq,6b2b5ef4-883c-43eb-9521-f7b9ef3ec0f3,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,88.61,1,-1
739544,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_91_2.fastq,859dea07-c6a7-40d8-977c-53406116bb09,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,89.25,0,816
739629,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_91_2.fastq,99f2f351-23ba-4a13-b68f-38a146d42a81,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,909930,BC03,88.84,1,-1
739664,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_91_2.fastq,a3af4887-bf9b-47fe-84bf-b7c36d23672d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,821,BC03,90.81,0,816
739752,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_91_2.fastq,c05560c6-8e04-4f00-89b9-911c4df01a87,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,879612,BC03,95.27,0,906
739806,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_91_2.fastq,ce7bf88e-1600-41b5-9f76-948d16962b0e,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,91347,BC03,86.05,1,-1
739936,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_91_2.fastq,fb786367-ca51-4422-a19c-e4c9ebf49bb6,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,92.69,0,816
740020,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_182_0.fastq,128b587f-e358-4dc3-972a-3f4906a908f3,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,95.64,0,816
740069,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_182_0.fastq,20956194-1ae1-4be7-b623-d88d63102c7e,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,90.19,0,816
740143,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_182_0.fastq,38652898-7f89-4c22-baaa-8ebb0b5a634e,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,85.63,1,-1
740238,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_182_0.fastq,57dd0dda-79d9-4b9b-aadf-435310a86e2c,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,187327,BC03,83.71,0,904
740273,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_182_0.fastq,634afc1b-4280-4872-9b41-66e05b050cb9,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,91.17,0,816
740406,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_182_0.fastq,8a68e166-b0d2-46d9-92f5-1afc5eae83e8,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,351091,BC03,88.98,0,459786
740446,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_182_0.fastq,9a6d2623-6f26-4491-819c-b796b7dc722f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,204516,BC03,93.45,0,816
740511,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_182_0.fastq,ac62c29b-6b34-4d37-b775-c737ffb27027,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,1917870,BC03,87.45,0,1506553
740543,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_182_0.fastq,b753976f-2231-4a8d-b1d1-344857a46694,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,909930,BC03,94.65,1,-1
740872,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_154_1.fastq,294f0cf5-1733-487f-82e7-289612831d0c,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,40545,BC03,90.73,0,40544
740879,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_154_1.fastq,2b02c64f-bf56-4da5-8a1f-fd42d8fb0cb2,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,449673,BC03,92.73,0,816
740950,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_154_1.fastq,45141cfb-f20b-4974-b86a-649d4670c430,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186802,BC03,96.43,1,-1
741047,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_154_1.fastq,652503dc-1ed5-4790-86f2-f3934d7fd731,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,187327,BC03,92.19,0,904
741144,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_154_1.fastq,86ceae49-a5dc-4125-9250-72e90b9c6952,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,821,BC03,95.32,0,816
741165,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_154_1.fastq,8d45f82e-625a-477e-92cd-71ae3935eb78,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186802,BC03,85.44,1,-1
741242,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_154_1.fastq,a6e0d220-85cf-4039-8ee4-742d041baf3b,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,92.62,0,816
741385,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_154_1.fastq,d3a37be5-23d5-481f-ba11-8cd973d89c4f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,1499973,BC03,88.33,0,561
741397,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_154_1.fastq,d63f914c-ade0-4e73-976a-f94bc163a9a7,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,90.03,1,-1
741506,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_115_1.fastq,0183f282-83b8-4d73-b6e0-9543e9632478,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,90.77,0,816
741532,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_115_1.fastq,0a40f1f8-5405-4d88-960b-eacf897abec1,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,95.82,0,816
741632,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_115_1.fastq,22c1b64d-3be9-4734-a20d-ab0c6bea314b,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,449673,BC03,95.22,0,816
741745,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_115_1.fastq,43b3da1d-b0fc-4b1d-bf17-cbfa629f7f32,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,909929,BC03,89.02,1,-1
741766,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_115_1.fastq,49259ecf-3620-4f3f-b6c8-de7f2e1717e1,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,94.01,0,816
741824,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_115_1.fastq,5a2cfeee-a6d5-4327-aff9-661d2690cf0d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,91.56,0,816
741944,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_115_1.fastq,7f97c391-f528-42d5-94b1-b6d246620468,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186802,BC03,87.52,1,-1
741969,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_115_1.fastq,8509bff0-0344-46f5-941a-508be5a1861d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,204516,BC03,94.29,0,816
742000,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_115_1.fastq,8f4d1cff-9a4d-48cd-91b4-64a3d5a4359f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,909930,BC03,93.98,1,-1
742038,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_115_1.fastq,9c7cea6e-f16b-4c1b-923f-79ddde32699d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,92.67,0,816
742264,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_115_1.fastq,de8c3c39-6050-470b-af69-a78ba85d836d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,88.47,0,816
742267,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_115_1.fastq,df6fa914-e4a0-46df-8b86-7144b1901748,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,762982,BC03,93.3,0,577309
742491,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_69_0.fastq,1b986fa3-7aee-44d1-b3eb-9cfbf7e0a395,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,91.7,1,-1
742695,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_69_0.fastq,4c9448f7-2b97-4388-b008-7c3c65445689,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,2,BC03,82.71,1,-1
742729,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_69_0.fastq,55735a66-40fb-4e66-b74b-cdb405675e68,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,817,BC03,90.28,0,816
742784,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_69_0.fastq,60daf16f-78e7-464b-bd68-00404fd9ff44,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,92.1,1,-1
742810,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_69_0.fastq,65c474f9-7555-4886-ab7a-5a6bd526e5c0,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,91.23,0,816
742843,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_69_0.fastq,6e5a6e82-3941-4d4d-9b02-6284e6b3d59f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,93.1,0,816
742879,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_69_0.fastq,76918e62-78bb-4521-b252-785f05928267,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,909932,BC03,87.89,1,-1
742926,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_69_0.fastq,84738dc0-5a29-4397-834d-0a7932f61ae7,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,40545,BC03,93.4,0,40544
743016,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_69_0.fastq,9b078ca8-0013-4b23-b3b7-9bb8a8718c55,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,92.17,1,-1
743020,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_69_0.fastq,9b4b77e2-d856-408c-97b0-2ea97ee3b335,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,85.15,0,816
